"source_id","brand","name","categories","price","web_url"
"149288","Arezia","Make Up Kit AZ 2190 - #02 36.8g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","12.99","https://www.cosmeticsnow.com.au/iteminfo/Arezia-Make-Up-Kit-AZ-2190-16x-Eyeshadow-2x-Blusher-2x-Compact-Powder-4x-Lipgloss-3x-Applicator-no02-36.8g"
"285584","Too Faced","Love Palette 14.2g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","46.95","https://www.cosmeticsnow.com.au/iteminfo/Too-Faced-Love-Palette-15x-Eye-Shadows-1x-Eyeliner-14.2g"
"294848","Cameleon","MakeUp Kit Deluxe G2363 (66x Eyeshadow, 5x Blusher, 2x Pressed Powder, 4x Lipgloss, 3x Applicator)","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","20.21","https://www.cosmeticsnow.com.au/iteminfo/Cameleon-MakeUp-Kit-Deluxe-G2363-66x-Eyeshadow-5x-Blusher-2x-Pressed-Powder-4x-Lipgloss-3x-Applicator"
"246590","Jane Iredale","Starter Kit (6 Pieces): 1xPrimer & Brighter, 1xLoose Mineral Powder, 1xMineral Foundation, ... - # Medium 6pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","78.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-Starter-Kit-6-Pieces:-1xPrimer-and-Brighter-1xLoose-Mineral-Powder-1xMineral-Foundation-...-no-Medium-6pcs"
"232899","NARS","Andy Warhol Collection Debbie Harry Eye And Cheek Palette 6pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","38.95","https://www.cosmeticsnow.com.au/iteminfo/NARS-Andy-Warhol-Collection-Debbie-Harry-Eye-And-Cheek-Palette-4x-Eyeshadows-2x-Blushes-6pcs"
"246145","Jane Iredale","Snappy Brush Wand 3pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","41.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-Snappy-Brush-Wand-Crease-Brush+Smudge-Brush+Eyeliner-Brush-3pcs"
"270844","Cameleon","MakeUp Kit G2210A (24x Eyeshadow, 2x Compact Powder, 3x Blusher, 4x Lipgloss)","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","12.27","https://www.cosmeticsnow.com.au/iteminfo/Cameleon-MakeUp-Kit-G2210A-24x-Eyeshadow-2x-Compact-Powder-3x-Blusher-4x-Lipgloss"
"311596","Urban Decay","Backtalk Eye & Face Palette : 8x Eyeshadow, 4x Blush/Highlighter","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","83.95","https://www.cosmeticsnow.com.au/iteminfo/Urban-Decay-Backtalk-Eye-and-Face-Palette-:-8x-Eyeshadow-4x-Blush/Highlighter"
"280915","NARS","NARSissist Cheek Studio Palette 29.5g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","80.95","https://www.cosmeticsnow.com.au/iteminfo/NARSissist-Cheek-Studio-Palette-4x-Blush-1x-Bronzing-Powder-2x-Contour-Blush-29.5g"
"251119","Tweezerman","Petite Tweeze Set: Slant Tweezer + Point Tweezer - With Pink Leather Case 2pcs","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","37.95","https://www.cosmeticsnow.com.au/iteminfo/Tweezerman-Petite-Tweeze-Set:-Slant-Tweezer-+-Point-Tweezer-With-Pink-Leather-Case-Studio-Collection-2pcs"
"281870","BYS","Contour Palette 20g","Make Up & Cosmetics >> Makeup Sets >> Sets & Coffrets","13.71","https://www.cosmeticsnow.com.au/iteminfo/BYS-Contour-Palette-3x-Contouring-Powder-3x-Highlighting-Powder-20g"
