"price","web_url","img_url"
"4595","/iteminfo/lancome-hypnose-doll-eyes-waterproof-mascara-no01-so-black%21-6g","//d3pllp7nz3wmw5.cloudfront.net/product_images/14048280902_EBAY_SMALL_US.jpg"
"3695","/iteminfo/clinique-high-impact-mascara-02-blackbrown-8ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/04424380402_EBAY_SMALL_US.jpg"
"4295","/iteminfo/lancome-hypnose-drama-waterproof-full-impact-volume-mascara-no01-excessive-black-6g","//d3pllp7nz3wmw5.cloudfront.net/product_images/11140880902_EBAY_SMALL_US.jpg"
"2595","/iteminfo/clinique-cream-shaper-for-eyes-no101-black-diamond-1g","//d3pllp7nz3wmw5.cloudfront.net/product_images/05214480402_EBAY_SMALL_US.jpg"
"2452","/iteminfo/maybelline-volum-express-the-colossal-mascara-noglam-black-9ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/18806130002_EBAY_SMALL_US.jpg"
"4295","/iteminfo/estee-lauder-double-wear-zero-smudge-liquid-eyeliner-black-3ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/09231780602_EBAY_SMALL_US.jpg"
"6195","/iteminfo/chanel-le-volume-de-chanel-mascara-no10-noir-6g","//d3pllp7nz3wmw5.cloudfront.net/product_images/15476480202_EBAY_SMALL_US.jpg"
"2595","/iteminfo/jane-iredale-purebrow-brow-gel-blonde-4g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09925803602_EBAY_SMALL_US.jpg"
"2195","/iteminfo/billion-dollar-brows-clear-brow-gel-3ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/15246531902_EBAY_SMALL_US.jpg"
"3595","/iteminfo/clarins-wonder-perfect-mascara-no01-wonder-black-7ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/09760680302_EBAY_SMALL_US.jpg"
"3795","/iteminfo/clinique-high-lengths-mascara-no01-black-7ml","//d3pllp7nz3wmw5.cloudfront.net/product_images/11038080402_EBAY_SMALL_US.jpg"
"2795","/iteminfo/jane-iredale-purelash-lengthening-mascara-jet-black-7g","//d3pllp7nz3wmw5.cloudfront.net/product_images/09925103602_EBAY_SMALL_US.jpg"
