"source_id","brand","name","categories","price","web_url"
"174409","Estee Lauder","Sumptuous Extreme Lash Multiplying Volume Mascara - # 01 Extreme Black 8ml","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","49.95","https://www.cosmeticsnow.com.au/iteminfo/Estee-Lauder-Sumptuous-Extreme-Lash-Multiplying-Volume-Mascara-no-01-Extreme-Black-8ml"
"175005","Lancome","Cils Booster XL Mascara Enhancing Base 5.2g","Make Up & Cosmetics >> Eyes >> Mascara >> Base","50.95","https://www.cosmeticsnow.com.au/iteminfo/Lancome-Cils-Booster-XL-Mascara-Enhancing-Base-5.2g"
"226145","Kevyn Aucoin","The Precision Brow Pencil - # Brunette 0.1g","Make Up & Cosmetics >> Eyes >> Eyebrow >> Pencil","41.95","https://www.cosmeticsnow.com.au/iteminfo/Kevyn-Aucoin-The-Precision-Brow-Pencil-no-Brunette-0.1g"
"168916","Jane Iredale","Longest Lash Thickening & Lengthening Mascara - Black Ice 12g","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","42.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-Longest-Lash-Thickening-and-Lengthening-Mascara-Black-Ice-12g"
"189839","Clinique","Quickliner For Eyes - 02 Smoky Brown 0.3g","Make Up & Cosmetics >> Eyes >> Eye Liners >> Pencil","27.95","https://www.cosmeticsnow.com.au/iteminfo/Clinique-Quickliner-For-Eyes-02-Smoky-Brown-0.3g"
"154879","Clinique","Lash Power Extension Visible Mascara - # 01 Black Onyx 6g","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","43.95","https://www.cosmeticsnow.com.au/iteminfo/Clinique-Lash-Power-Extension-Visible-Mascara-no-01-Black-Onyx-6g"
"133806","Christian Dior","DiorShow Iconic High Definition Lash Curler Mascara - #090 Black 10ml","Make Up & Cosmetics >> Eyes >> Mascara >> Curling","48.95","https://www.cosmeticsnow.com.au/iteminfo/Christian-Dior-DiorShow-Iconic-High-Definition-Lash-Curler-Mascara-no090-Black-10ml"
"231789","Benefit","They're Real Beyond Mascara - Black 8.5g","Make Up & Cosmetics >> Eyes >> Mascara >> Curling","40.95","https://www.cosmeticsnow.com.au/iteminfo/Benefit-They're-Real-Beyond-Mascara-Black-8.5g"
"125651","Estee Lauder","Lash Primer Plus 5ml","Make Up & Cosmetics >> Eyes >> Mascara >> Base","34.95","https://www.cosmeticsnow.com.au/iteminfo/Estee-Lauder-Lash-Primer-Plus-5ml"
"258384","Maybelline","Volum' Express The Colossal Waterproof Mascara - #Classic Black 8ml","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","10.83","https://www.cosmeticsnow.com.au/iteminfo/Maybelline-Volum'-Express-The-Colossal-Waterproof-Mascara-noClassic-Black-8ml"
"235549","Yves Saint Laurent","Mascara Volume Effet Faux Cils - # 1 Fetish Black 5ml","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","54.95","https://www.cosmeticsnow.com.au/iteminfo/Yves-Saint-Laurent-Mascara-Volume-Effet-Faux-Cils-Baby-Doll-no-1-Fetish-Black-5ml"
"127891","Christian Dior","Diorshow Mascara Waterproof - # 090 Black 11.5ml","Make Up & Cosmetics >> Eyes >> Mascara >> Curling","55.95","https://www.cosmeticsnow.com.au/iteminfo/Christian-Dior-Diorshow-Mascara-Waterproof-no-090-Black-11.5ml"
"173203","Lancome","Hypnose Doll Eyes Waterproof Mascara - # 01 So Black! 6.5ml","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","45.95","https://www.cosmeticsnow.com.au/iteminfo/Lancome-Hypnose-Doll-Eyes-Waterproof-Mascara-no-01-So-Black!-6.5ml"
"127733","Clinique","High Impact Mascara - 02 Black/Brown 7ml","Make Up & Cosmetics >> Eyes >> Mascara >> Lengthening","36.95","https://www.cosmeticsnow.com.au/iteminfo/Clinique-High-Impact-Mascara-02-Black/Brown-7ml"
"164715","Lancome","Hypnose Drama Waterproof Full Impact Volume Mascara - # 01 Excessive Black 6g","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","42.95","https://www.cosmeticsnow.com.au/iteminfo/Lancome-Hypnose-Drama-Waterproof-Full-Impact-Volume-Mascara-no-01-Excessive-Black-6g"
"164526","Clinique","Cream Shaper For Eyes - # 101 Black Diamond 1.2g","Make Up & Cosmetics >> Eyes >> Eye Liners >> Cream / Gel","25.95","https://www.cosmeticsnow.com.au/iteminfo/Clinique-Cream-Shaper-For-Eyes-no-101-Black-Diamond-1.2g"
"264038","Maybelline","Volum' Express The Colossal Mascara - #glam Black 9.2ml","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","24.52","https://www.cosmeticsnow.com.au/iteminfo/Maybelline-Volum'-Express-The-Colossal-Mascara-noglam-Black-9.2ml"
"134665","Estee Lauder","Double Wear Zero Smudge Liquid Eyeliner - Black 3ml","Make Up & Cosmetics >> Eyes >> Eye Liners >> Liquid","42.95","https://www.cosmeticsnow.com.au/iteminfo/Estee-Lauder-Double-Wear-Zero-Smudge-Liquid-Eyeliner-Black-3ml"
"231526","Chanel","Le Volume De Mascara - # 10 Noir 6g","Make Up & Cosmetics >> Eyes >> Mascara >> Volumizing","61.95","https://www.cosmeticsnow.com.au/iteminfo/Le-Volume-De-Chanel-Mascara-no-10-Noir-6g"
"169328","Jane Iredale","PureBrow Brow Gel - Blonde 4.8g","Make Up & Cosmetics >> Eyes >> Eyebrow >> Cream / Gel","25.95","https://www.cosmeticsnow.com.au/iteminfo/Jane-Iredale-PureBrow-Brow-Gel-Blonde-4.8g"
"230517","Billion Dollar Brows","Clear Brow Gel 3ml","Make Up & Cosmetics >> Eyes >> Eyebrow >> Cream / Gel","21.95","https://www.cosmeticsnow.com.au/iteminfo/Billion-Dollar-Brows-Clear-Brow-Gel-3ml"
"136603","Clarins","Wonder Perfect Mascara - #01 Wonder Black 7ml","Make Up & Cosmetics >> Eyes >> Mascara >> Curling","35.95","https://www.cosmeticsnow.com.au/iteminfo/Clarins-Wonder-Perfect-Mascara-no01-Wonder-Black-7ml"
"141124","Clinique","High Lengths Mascara - # 01 Black 7ml","Make Up & Cosmetics >> Eyes >> Mascara >> Curling","37.95","https://www.cosmeticsnow.com.au/iteminfo/Clinique-High-Lengths-Mascara-no-01-Black-7ml"
